latitude,longitude,element,id,building,name,addr:street,name:en,tourism,addr:housenumber,addr:postcode,addr:block_number,addr:place,residential,building:levels,building:roof,building:structure,building:use,building:walls,addr:city,phone,amenity,addr:housename,addr:district,addr:province,addr:subdistrict,addr:neighbourhood,height,addr:full,description,religion,addr:unit,addr:suburb,house,landuse,shop,layer,noaddress,addr:block,smoking,cuisine,healthcare,delivery,mobile,not:name,opening_hours,takeaway,website,air_conditioning,branch,brand,brand:wikidata,brand:wikipedia,name:id,name:ja,operator,payment:cash,payment:credit_cards,payment:debit_cards,toilets,toilets:access,building:flats,alt_name,level,payment:contactless,payment:electronic_purses,payment:qr_code,wheelchair,official_name,natural,social_facility,social_facility:for,note,category,nearest_node,network_distance_m
-6.90767445,107.66053305621921,way,381592206,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,2477140705,5456.683744925773
-6.90813015,107.66054010127772,way,381592207,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,2477140708,5302.672619013863
-6.90772655,107.66163457225217,way,381592208,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,2477140704,5547.586787582006
-6.9076879,107.66090806593095,way,381592209,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,2477140704,5547.586787582006
-6.9076984,107.66101754187493,way,381592210,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,2477140704,5547.586787582006
-6.9077065,107.6611334156988,way,381592211,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,2477140704,5547.586787582006
-6.9077105,107.66124521569881,way,381592213,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,2477140704,5547.586787582006
-6.907712500000001,107.66136106593096,way,381592214,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,2477140704,5547.586787582006
-6.9077247,107.66147286392889,way,381592216,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,2477140704,5547.586787582006
-6.9077025,107.66080206492633,way,381592217,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,2477140704,5547.586787582006
-6.9076883,107.66070449187492,way,381592219,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,2477140705,5456.683744925773
-6.9079002,107.66057846593095,way,381592220,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,2477140705,5456.683744925773
-6.9079043,107.66068213984352,way,381592222,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,2477140705,5456.683744925773
-6.90789745,107.66045412649119,way,381592232,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,2477140705,5456.683744925773
-6.907643950000001,107.66316182478124,way,381593162,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3847861352,5832.880742377726
-6.907643350000001,107.66309542600594,way,381593163,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3847861352,5832.880742377726
-6.90763875,107.66303286357868,way,381593164,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3847861352,5832.880742377726
-6.9076359499999995,107.66296872600594,way,381593165,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3847861352,5832.880742377726
-6.9076346,107.66290634467006,way,381593166,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3847861352,5832.880742377726
-6.90762795,107.66284532600594,way,381593167,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,5391570919,5935.025442616793
-6.907625299999999,107.6627783,way,381593168,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,5391570919,5935.025442616793
-6.90762465,107.66271369930027,way,381593169,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,5391570919,5935.025442616793
-6.907619950000001,107.66264952600594,way,381593170,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,5391570919,5935.025442616793
-6.907617350000001,107.66258247399406,way,381593171,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,5391570919,5935.025442616793
-6.907616750000001,107.66251607399406,way,381593172,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,5391570919,5935.025442616793
-6.90761395,107.66245072600594,way,381593173,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,5391570919,5935.025442616793
-6.9076116,107.66238513234543,way,381593174,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,5391570919,5935.025442616793
-6.907609949999999,107.66232935243903,way,381593175,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,5391570919,5935.025442616793
-6.90760665,107.66226597521876,way,381593176,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,5391570919,5935.025442616793
-6.907604,107.6621989254065,way,381593177,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,5391570919,5935.025442616793
-6.90760345,107.66213249937516,way,381593178,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,5391570919,5935.025442616793
-6.907599749999999,107.66206512478124,way,381593179,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,5391570919,5935.025442616793
-6.90759705,107.66199807521875,way,381593180,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,5391570919,5935.025442616793
-6.90759645,107.66193167521877,way,381593181,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,5391570919,5935.025442616793
-6.90764725,107.66336942600594,way,381593182,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,5391570841,5077.902781172383
-6.90764645,107.66329357399405,way,381593183,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,5391570841,5077.902781172383
-6.90764375,107.66322652600594,way,381593184,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,5391570841,5077.902781172383
-6.90739505,107.66322332600595,way,381593185,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3847861352,5832.880742377726
-6.90739615,107.66315337399406,way,381593186,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3847861352,5832.880742377726
-6.90739035,107.66307732600595,way,381593187,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3847861352,5832.880742377726
-6.907387249999999,107.66300277399407,way,381593188,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3847861352,5832.880742377726
-6.9073873500000005,107.66293862600594,way,381593189,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3847861352,5832.880742377726
-6.90738465,107.66286977399406,way,381593190,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,5391570919,5935.025442616793
-6.907381450000001,107.66279182600594,way,381593191,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,5391570919,5935.025442616793
-6.9073787499999995,107.66264767399406,way,381593192,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,5391570919,5935.025442616793
-6.907374150000001,107.66258352600595,way,381593193,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,5391570919,5935.025442616793
-6.9073784499999995,107.66251737399406,way,381593194,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,5391570919,5935.025442616793
-6.907374150000001,107.66245042600595,way,381593195,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,5391570919,5935.025442616793
-6.9073698,107.66237701415224,way,381593196,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,5391570919,5935.025442616793
-6.90839405,107.66053167399406,way,381593197,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,2477140708,5302.672619013863
-6.90839875,107.66060167399405,way,381593198,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,2477140708,5302.672619013863
-6.9100532999999995,107.66058315699345,way,381594313,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,6395035561,5185.465199178499
-6.9101078000000005,107.66034735699344,way,381594314,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,6395035561,5185.465199178499
-6.91008355,107.6604063,way,381594315,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,6395035561,5185.465199178499
-6.9100593,107.66046524300654,way,381594316,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,6395035561,5185.465199178499
-6.910132,107.66029248617204,way,381594317,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,6395035561,5185.465199178499
-6.91015015,107.66021724999999,way,381594318,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,6395035561,5185.465199178499
-6.91240965,107.66422095,way,381594319,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,5394983914,5847.857448674064
-6.912410100000001,107.6641639,way,381594320,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,5394983914,5847.857448674064
-6.9124056,107.66410727527978,way,381594321,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,5394983914,5847.857448674064
-6.91240485,107.66405197523042,way,381594322,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,5394983615,5493.502702949803
-6.91240485,107.66399622476959,way,381594323,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,5394983615,5493.502702949803
-6.9124013,107.66393917519737,way,381594324,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,5394983615,5493.502702949803
-6.9124014,107.6638843,way,381594325,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,5394983615,5493.502702949803
-6.9124015,107.66382942509875,way,381594327,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,5394983615,5493.502702949803
-6.9123978,107.66376927495062,way,381594328,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3270489590,5950.724466762771
-6.91239075,107.66368254990144,way,381594329,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3270489590,5950.724466762771
-6.91239605,107.66362240000001,way,381594330,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3270489590,5950.724466762771
-6.91239255,107.66355870000001,way,381594331,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3270489590,5950.724466762771
-6.91223265,107.66422585,way,381594332,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,5394983615,5493.502702949803
-6.91223265,107.66416035,way,381594333,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,5394983615,5493.502702949803
-6.91223265,107.66408425,way,381594334,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,5394983615,5493.502702949803
-6.91221865,107.66394270011497,way,381594335,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,5394983615,5493.502702949803
-6.91221865,107.66388430011497,way,381594336,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,5394983615,5493.502702949803
-6.91222215,107.66373565,way,381594337,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,8408336336,5455.955231930137
-6.91221685,107.66367725,way,381594338,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3270489590,5950.724466762771
-6.91221335,107.6636171,way,381594339,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3270489590,5950.724466762771
-6.91221155,107.66355514990144,way,381594340,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3270489590,5950.724466762771
-6.91221155,107.66349144990144,way,381594341,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3270489590,5950.724466762771
-6.9126578,107.66417275,way,381594342,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,8772485136,6060.043447968753
-6.9126578,107.66411260000001,way,381594343,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,8772485136,6060.043447968753
-6.91265425,107.66405419988502,way,381594344,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,8772485136,6060.043447968753
-6.91265255,107.663994,way,381594345,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,7561584965,6048.55958998716
-6.91264905,107.66393210011498,way,381594346,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,7561584965,6048.55958998716
-6.91264725,107.6638719,way,381594347,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,7561584965,6048.55958998716
-6.91264195,107.66380819988501,way,381594348,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,7561584965,6048.55958998716
-6.91263675,107.66374625009855,way,381594349,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,7561584965,6048.55958998716
-6.91263495,107.66368255,way,381594350,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,7561584965,6048.55958998716
-6.91279925,107.66369495009856,way,381594351,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,7561584965,6048.55958998716
-6.91280095,107.66375864990144,way,381594352,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,7561584965,6048.55958998716
-6.91280625,107.66382060000001,way,381594353,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,7561584965,6048.55958998716
-6.91281155,107.66388430011497,way,381594354,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,7561584965,6048.55958998716
-6.91281325,107.66394445,way,381594355,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,7561584965,6048.55958998716
-6.91281855,107.66406655,way,381594356,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,8772485136,6060.043447968753
-6.91281675,107.66400639988501,way,381594357,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,8772485136,6060.043447968753
-6.907106649999999,107.65982367465146,way,381595068,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,5391570560,5720.789071299529
-6.9071046,107.65976937486545,way,381595069,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,5391570560,5720.789071299529
-6.9071098,107.65963197486545,way,381595071,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3270489586,5016.931890992154
-6.9071083,107.6597075,way,381595072,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,5391571009,5509.787279317826
-6.9071098,107.65950812513455,way,381595074,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3270489586,5016.931890992154
-6.90711185,107.65956237510649,way,381595076,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3270489586,5016.931890992154
-6.90710805,107.65937892534853,way,381595078,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3270489586,5016.931890992154
-6.9071101,107.65944027486546,way,381595080,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3270489586,5016.931890992154
-6.9071073,107.65931937486545,way,381595082,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,6395041004,4936.84058868392
-6.9071073,107.65925567486545,way,381595083,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,6395041004,4936.84058868392
-6.907105550000001,107.65919017465146,way,381595085,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,6395041004,4936.84058868392
-6.907117850000001,107.65911762510764,way,381595087,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,6395041004,4936.84058868392
-6.907256650000001,107.65911762534853,way,381595089,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3270489585,4976.770391717502
-6.907260150000001,107.65919195024088,way,381595090,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3270489585,4976.770391717502
-6.907260150000001,107.6592592002409,way,381595092,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3270489586,5016.931890992154
-6.9072619,107.65939722513454,way,381595093,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3270489586,5016.931890992154
-6.9072619,107.65932997486544,way,381595095,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3270489586,5016.931890992154
-6.907260150000001,107.65952817510649,way,381595096,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3270489586,5016.931890992154
-6.907260150000001,107.65946092534853,way,381595097,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3270489586,5016.931890992154
-6.907260150000001,107.65965912534853,way,381595098,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,5391571009,5509.787279317826
-6.907260150000001,107.65959187510649,way,381595099,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3270489586,5016.931890992154
-6.907256650000001,107.65979182534855,way,381595100,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,5391571009,5509.787279317826
-6.907256650000001,107.65972460024089,way,381595101,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,5391571009,5509.787279317826
-6.906898249999999,107.65924682489351,way,381595102,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,2477144712,4930.0750458903185
-6.906898249999999,107.65917957465146,way,381595103,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,2477144712,4930.0750458903185
-6.906898249999999,107.65937952489351,way,381595104,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,6395041004,4936.84058868392
-6.906898249999999,107.65931227465146,way,381595105,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,6395041004,4936.84058868392
-6.906898249999999,107.65950872489351,way,381595106,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,6395041004,4936.84058868392
-6.906898249999999,107.65944147465146,way,381595107,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,6395041004,4936.84058868392
-6.9069,107.65963787486544,way,381595108,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,5391570560,5720.789071299529
